time,pose_x,pose_y,yaw,vel_x,vel_y,acc_x,acc_y,vel_yaw
29305.58,0.5110620373219044,-0.0007170683550129268,0.7076026756452162,-2.814391296747796e-11,-1.3534696322181288e-11,-0.0,-0.0,9.38415084349212e-12
29305.62,0.5110695136766596,-0.0007134728993515305,0.7076001828348735,-2.8143914140247694e-11,-1.3534696886587416e-11,-0.0,-0.0,9.383910013543211e-12
29305.65,0.5110485560502547,-0.0007008643052595354,0.7075914862435775,7.889267224205407e-11,-4.7463661290235644e-11,-0.0,-0.0,3.2737358395444867e-11
29305.67,0.5110275984238497,-0.0006882557111674472,0.7075827888311939,7.889267201582823e-11,-4.746366115448312e-11,-0.0,-0.0,3.2740449195396005e-11
29305.71,0.5110066407974447,-0.0006756471170753966,0.7075740905976203,7.88926772462123e-11,-4.7463664301062264e-11,-0.0,-0.0,3.27435426449503e-11
29305.74,0.5109856831710398,-0.0006630385229833639,0.7075653915427544,7.889267213711926e-11,-4.746366122724606e-11,-0.0,-0.0,3.274663218897298e-11
29305.78,0.5109647255446348,-0.0006504299288913312,0.7075566916664936,7.889267242600859e-11,-4.746366140104858e-11,-0.0,-0.0,3.274972435956028e-11
29305.81,0.5109437679182298,-0.0006378213347992808,0.7075479909687353,7.889267445680149e-11,-4.746366262288721e-11,-0.0,-0.0,3.275281763908356e-11
29305.85,0.5109003727958517,-0.0006225000363805298,0.7075374323412842,1.6335615606630592e-10,-5.7675339496018634e-11,-0.0,-0.0,3.97467894830125e-11
29305.88,0.5108569776734735,-0.0006071787379618344,0.7075268717612491,1.633561428160804e-10,-5.7675334817618537e-11,-0.0,-0.0,3.975413654568645e-11
29305.91,0.5108135825510954,-0.0005918574395429725,0.7075163092281129,1.6335616035986697e-10,-5.767534101248981e-11,-0.0,-0.0,3.976149304895144e-11
29305.94,0.5107701874287173,-0.000576536141124315,0.7075057447413589,1.6335615546680852e-10,-5.767533928400528e-11,-0.0,-0.0,3.976884603725914e-11
29305.98,0.510726792306339,-0.0005612148427056019,0.7074951783004696,1.6335615973730762e-10,-5.7675340791830816e-11,-0.0,-0.0,3.977620320353669e-11
29306.2,0.5106833971839609,-0.000545893544286851,0.7074846099049276,1.6335615103107767e-10,-5.7675337718402974e-11,-0.0,-0.0,3.978355915856274e-11
29306.59,0.5106726590831498,-0.0005286721556263058,0.7074727012710588,4.0422397790403764e-11,-6.48280208191608e-11,-0.0,-0.0,4.482874056159931e-11
29306.79,0.5106619209823388,-0.000511450766965816,0.7074607919346488,4.0422395165282985e-11,-6.48280166088754e-11,-0.0,-0.0,4.483138228887784e-11
29306.11,0.5106511828815277,-0.0004942293783052531,0.707448881895671,4.0422398279373766e-11,-6.482802160342023e-11,-0.0,-0.0,4.48340304821137e-11
29306.15,0.5106404447807167,-0.00047700798964480116,0.7074369711540985,4.042239504674025e-11,-6.482801641928876e-11,-0.0,-0.0,4.483667173713172e-11
29306.18,0.5106297066799055,-0.0004597866009843492,0.7074250597099051,4.0422397303883334e-11,-6.482802003787496e-11,-0.0,-0.0,4.483931917902562e-11
29306.22,0.5106189685790946,-0.0004425652123237106,0.7074131475630636,4.042239700840587e-11,-6.4828019566712e-11,-0.0,-0.0,4.4841963893797835e-11
29306.26,0.5106004665256622,-0.0004226683353498591,0.7073993873810546,6.964894530956028e-11,-7.489960512987463e-11,-0.0,-0.0,5.179869184231169e-11
29306.29,0.5105819644722298,-0.0004027714583759142,0.7073856259327598,6.964893399727848e-11,-7.489959296558923e-11,-0.0,-0.0,5.180345022219353e-11
29306.32,0.5105634624187975,-0.0003828745814019694,0.7073718632180592,6.964893839579099e-11,-7.48995976956944e-11,-0.0,-0.0,5.180822073844195e-11
29306.35,0.5105449603653651,-0.0003629777044280623,0.7073580992368332,6.964893946627393e-11,-7.489959884673614e-11,-0.0,-0.0,5.1812989230046554e-11
29306.38,0.5105264583119328,-0.00034308082745407965,0.7073443339889612,6.964894053806962e-11,-7.489959999961651e-11,-0.0,-0.0,5.181775817664768e-11
29306.42,0.5105079562585004,-0.0003231839504801902,0.7073305674743238,6.96489408003614e-11,-7.48996002813308e-11,-0.0,-0.0,5.182252697077546e-11
29306.45,0.5104875497233308,-0.0003067470818137713,0.7073191960913686,7.681814956394146e-11,-6.187477810819943e-11,-0.0,-0.0,4.28063161793548e-11
29306.48,0.5104671431881611,-0.00029031021314735226,0.707307823615745,7.681814914889663e-11,-6.187477777389356e-11,-0.0,-0.0,4.2810429178074784e-11
29306.51,0.5104467366529916,-0.0002738733444810444,0.7072964500473264,7.681815438149095e-11,-6.187478198851369e-11,-0.0,-0.0,4.281454580029677e-11
29306.55,0.510426330117822,-0.00025743647581456987,0.7072850753859862,7.68181525637737e-11,-6.18747805250228e-11,-0.0,-0.0,4.281865897067778e-11
29306.58,0.5104059235826524,-0.0002409996071481686,0.7072736996315976,7.681815128134456e-11,-6.18747794914512e-11,-0.0,-0.0,4.2822772915472473e-11
29306.62,0.5103855170474827,-0.0002245627384817496,0.7072623227840341,7.681815207096392e-11,-6.187478012753319e-11,-0.0,-0.0,4.28268884919921e-11
29306.66,0.5103878112696588,-0.00022159781517581604,0.7072602686868152,-8.636346329222139e-12,-1.1161126754026117e-11,-0.0,-0.0,7.732422413441562e-12
29306.68,0.5103901054918349,-0.00021863289186992033,0.7072582146020817,-8.636345905274395e-12,-1.116112620599743e-11,-0.0,-0.0,7.73237503416043e-12
29306.72,0.510392399714011,-0.00021566796856402465,0.7072561605298334,-8.636346820527833e-12,-1.1161127389359344e-11,-0.0,-0.0,7.732328854695026e-12
29306.75,0.5103946939361871,-0.00021270304525818442,0.7072541064700706,-8.636346116407266e-12,-1.1161126478644776e-11,-0.0,-0.0,7.73228122377978e-12
29306.78,0.5103969881583631,-0.0002097381219523442,0.7072520524227934,-8.636346455814137e-12,-1.116112691781518e-11,-0.0,-0.0,7.732234527068537e-12
29306.82,0.5103992823805392,-0.00020677319864635516,0.7072499983880016,-8.636346669388008e-12,-1.1161127193846057e-11,-0.0,-0.0,7.732187718199778e-12
29306.86,0.5104438895458218,-0.00020644951236753882,0.7072497617213133,-1.679187514843647e-10,-1.218481279121665e-12,-0.0,-0.0,8.909056331038905e-13
29306.88,0.5104884967111043,-0.00020612582608872245,0.707249525095906,-1.6791874849388274e-10,-1.2184812574217112e-12,-0.0,-0.0,8.90750219133616e-13
29306.92,0.5105331038763868,-0.0002058021398098683,0.707249288511769,-1.679187639796463e-10,-1.2184813699344405e-12,-0.0,-0.0,8.90594943701127e-13
29306.95,0.5105777110416694,-0.0002054784535309964,0.7072490519688918,-1.6791874574965633e-10,-1.2184812377175436e-12,-0.0,-0.0,8.904395295734872e-13
29306.98,0.510622318206952,-0.00020515476725218006,0.7072488154672631,-1.679187549802844e-10,-1.2184813044863336e-12,-0.0,-0.0,8.902843024453119e-13
